EventID,Commodities,Department,Description,Region,Title,Creation Date,Completion Date,Effective Date,Line_Item,Line_Number,Supplier_ID,Supplier_Name,Bid_Amount,Bid_Status,Submission_Timestamp
E-4023,Educational Infrastructure,Education,Integration of smart technology into traditional infrastructure frameworks.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4023-5,5,S-2,Xerox Transportation,433271.5,Under Review,47:03.4
E-4023,Educational Infrastructure,Education,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4023-5,5,S-3,Intel Transportation Solutions,210222.37,Rejected,47:03.4
E-4023,Educational Infrastructure,Education,Implementation of AI-based decision-making tools for public services.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4023-5,5,S-4,Kapsch TrafficCom,80291.81,Under Review,47:03.4
E-4024,Public Transport System,Energy,Integration of smart technology into traditional infrastructure frameworks.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4024-1,1,S-1,Honeywell Smart Mobility,109648.06,Under Review,47:03.4
E-4024,Public Transport System,Energy,Integration of smart technology into traditional infrastructure frameworks.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4024-1,1,S-2,IBM Smarter Traffic,205802.83,Rejected,47:03.4
E-4024,Public Transport System,Energy,Implementation of AI-based decision-making tools for public services.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4024-2,2,S-1,Iteris Inc.,321543,Under Review,47:03.4
E-4024,Public Transport System,Energy,Integration of smart technology into traditional infrastructure frameworks.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4024-2,2,S-2,Intel Transportation Solutions,253663.68,Under Review,47:03.4
E-4024,Public Transport System,Energy,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4024-2,2,S-3,Cubic Corporation,229045.78,Under Review,47:03.4
E-4024,Public Transport System,Energy,Optimization of energy consumption through advanced grid management.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4024-2,2,S-4,Schneider Electric Mobility,303975.87,Rejected,47:03.4
E-4024,Public Transport System,Energy,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4024-3,3,S-1,Alstom Transport,468480.34,Rejected,47:03.4
E-4025,Road Construction,Energy,Installation of next-generation monitoring and automation systems.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4025-1,1,S-1,Siemens Mobility,233805.1,Rejected,47:03.4
E-4025,Road Construction,Energy,Installation of next-generation monitoring and automation systems.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4025-1,1,S-2,Panasonic Smart Cities,238281.28,Under Review,47:03.4
E-4025,Road Construction,Energy,Development of a robust public service network with smart automation.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4025-2,2,S-1,IBM Smarter Traffic,342690.95,Accepted,47:03.4
E-4025,Road Construction,Energy,Deployment of smart security solutions to enhance operational safety.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4025-3,3,S-1,Cubic Corporation,372502.25,Accepted,47:03.4
E-4025,Road Construction,Energy,Implementation of high-efficiency systems for long-term sustainability.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4025-4,4,S-1,Kapsch TrafficCom,217961.87,Under Review,47:03.4
E-4025,Road Construction,Energy,Development of a robust public service network with smart automation.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4025-5,5,S-1,General Electric,148291.07,Rejected,47:03.4
E-4025,Road Construction,Energy,Implementation of AI-based decision-making tools for public services.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4025-5,5,S-2,Qualcomm Connected Mobility,266930.32,Under Review,47:03.4
E-4025,Road Construction,Energy,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4025-5,5,S-3,TransCore,113620.21,Under Review,47:03.4
E-4026,Healthcare Equipment,Education,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-1,1,S-1,General Electric,330745.93,Accepted,47:03.4
E-4026,Healthcare Equipment,Education,Development of a robust public service network with smart automation.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-1,1,S-2,Bosch Traffic Systems,52517.9,Accepted,47:03.4
E-4026,Healthcare Equipment,Education,Deployment of smart security solutions to enhance operational safety.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-1,1,S-3,Honeywell Smart Mobility,419962.43,Rejected,47:03.4
E-4026,Healthcare Equipment,Education,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-1,1,S-4,Intel Transportation Solutions,59994.1,Accepted,47:03.4
E-4026,Healthcare Equipment,Education,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-2,2,S-1,Honeywell Smart Mobility,415940.16,Under Review,47:03.4
E-4026,Healthcare Equipment,Education,Expansion of digital technology for optimized system performance.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-2,2,S-2,Econolite Group,277975.96,Under Review,47:03.4
E-4026,Healthcare Equipment,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-3,3,S-1,Xerox Transportation,402251.22,Accepted,47:03.4
E-4026,Healthcare Equipment,Education,Development of a robust public service network with smart automation.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-4,4,S-1,Verizon Smart Cities,454608.65,Under Review,47:03.4
E-4026,Healthcare Equipment,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4026-4,4,S-2,Intel Transportation Solutions,464820.76,Accepted,47:03.4
E-4027,Educational Infrastructure,Health,Expansion of digital technology for optimized system performance.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-1,1,S-1,Intel Transportation Solutions,360353.95,Under Review,47:03.4
E-4027,Educational Infrastructure,Health,Integration of smart technology into traditional infrastructure frameworks.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-1,1,S-2,Bosch Traffic Systems,382670.97,Accepted,47:03.4
E-4027,Educational Infrastructure,Health,Implementation of high-efficiency systems for long-term sustainability.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-1,1,S-3,Hitachi Rail,413411.71,Under Review,47:03.4
E-4027,Educational Infrastructure,Health,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-2,2,S-1,Iteris Inc.,431639.53,Rejected,47:03.4
E-4027,Educational Infrastructure,Health,Installation of next-generation monitoring and automation systems.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-3,3,S-1,Cubic Corporation,53260.5,Rejected,47:03.4
E-4027,Educational Infrastructure,Health,Deployment of smart security solutions to enhance operational safety.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-3,3,S-2,Verizon Smart Cities,277248.14,Rejected,47:03.4
E-4027,Educational Infrastructure,Health,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-3,3,S-3,Qualcomm Connected Mobility,178720.18,Accepted,47:03.4
E-4027,Educational Infrastructure,Health,Installation of next-generation monitoring and automation systems.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-4,4,S-1,Bosch Traffic Systems,396654.42,Accepted,47:03.4
E-4027,Educational Infrastructure,Health,Implementation of AI-based decision-making tools for public services.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-4,4,S-2,Hitachi Rail,105761.26,Rejected,47:03.4
E-4027,Educational Infrastructure,Health,Development of a robust public service network with smart automation.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-4,4,S-3,Siemens Mobility,309291.75,Under Review,47:03.4
E-4027,Educational Infrastructure,Health,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-4,4,S-4,Schneider Electric Mobility,342803.15,Accepted,47:03.4
E-4027,Educational Infrastructure,Health,Development of a robust public service network with smart automation.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4027-5,5,S-1,Verizon Smart Cities,444433.1,Under Review,47:03.4
E-4028,Healthcare Equipment,Energy,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4028-1,1,S-1,Qualcomm Connected Mobility,459068.25,Under Review,47:03.4
E-4028,Healthcare Equipment,Energy,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4028-1,1,S-2,Verizon Smart Cities,487420.54,Under Review,47:03.4
E-4028,Healthcare Equipment,Energy,Development of a robust public service network with smart automation.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4028-1,1,S-3,Schneider Electric Mobility,246634.08,Accepted,47:03.4
E-4029,Public Transport System,Education,Installation of next-generation monitoring and automation systems.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4029-1,1,S-1,Bosch Traffic Systems,387630.62,Rejected,47:03.4
E-4029,Public Transport System,Education,Deployment of smart security solutions to enhance operational safety.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4029-2,2,S-1,Siemens Mobility,167118.13,Under Review,47:03.4
E-4029,Public Transport System,Education,Development of a robust public service network with smart automation.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4029-2,2,S-2,IBM Smarter Traffic,194426.31,Rejected,47:03.4
E-4029,Public Transport System,Education,Deployment of smart security solutions to enhance operational safety.,Michigan,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4029-2,2,S-3,Cubic Corporation,167779.7,Accepted,47:03.4
E-4030,Road Construction,Health,Optimization of energy consumption through advanced grid management.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-1,1,S-1,General Electric,230327.68,Under Review,47:03.4
E-4030,Road Construction,Health,Implementation of AI-based decision-making tools for public services.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-1,1,S-2,Ericsson Intelligent Transport,57753.71,Rejected,47:03.4
E-4030,Road Construction,Health,Integration of smart technology into traditional infrastructure frameworks.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-1,1,S-3,Econolite Group,334487.81,Rejected,47:03.4
E-4030,Road Construction,Health,Integration of smart technology into traditional infrastructure frameworks.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-1,1,S-4,Flir Systems,192903.57,Rejected,47:03.4
E-4030,Road Construction,Health,Implementation of AI-based decision-making tools for public services.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-2,2,S-1,Econolite Group,125167.78,Under Review,47:03.4
E-4030,Road Construction,Health,Optimization of energy consumption through advanced grid management.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-2,2,S-2,Ericsson Intelligent Transport,192970.12,Rejected,47:03.4
E-4030,Road Construction,Health,Development of a robust public service network with smart automation.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-2,2,S-3,Iteris Inc.,494079.17,Under Review,47:03.4
E-4030,Road Construction,Health,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-2,2,S-4,General Electric,438074.64,Accepted,47:03.4
E-4030,Road Construction,Health,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-3,3,S-1,IBM Smarter Traffic,154008,Under Review,47:03.4
E-4030,Road Construction,Health,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-3,3,S-2,General Electric,132802.46,Rejected,47:03.4
E-4030,Road Construction,Health,Integration of smart technology into traditional infrastructure frameworks.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-3,3,S-3,Qualcomm Connected Mobility,278947.89,Accepted,47:03.4
E-4030,Road Construction,Health,Optimization of energy consumption through advanced grid management.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-4,4,S-1,Alstom Transport,450577.18,Accepted,47:03.4
E-4030,Road Construction,Health,Optimization of energy consumption through advanced grid management.,California,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4030-4,4,S-2,Siemens Mobility,465988.22,Under Review,47:03.4
E-4031,Public Transport System,Energy,Expansion of digital technology for optimized system performance.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-1,1,S-1,Verizon Smart Cities,92267.72,Accepted,47:03.4
E-4031,Public Transport System,Energy,Deployment of smart security solutions to enhance operational safety.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-1,1,S-2,Econolite Group,70384.6,Rejected,47:03.4
E-4031,Public Transport System,Energy,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-1,1,S-3,Econolite Group,396225.01,Rejected,47:03.4
E-4031,Public Transport System,Energy,Deployment of smart security solutions to enhance operational safety.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-1,1,S-4,Hitachi Rail,119048.27,Rejected,47:03.4
E-4031,Public Transport System,Energy,Optimization of energy consumption through advanced grid management.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-2,2,S-1,Cubic Corporation,435436.8,Under Review,47:03.4
E-4031,Public Transport System,Energy,Installation of next-generation monitoring and automation systems.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-2,2,S-2,Siemens Mobility,64961.9,Under Review,47:03.4
E-4031,Public Transport System,Energy,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-2,2,S-3,TransCore,151706,Accepted,47:03.4
E-4031,Public Transport System,Energy,Development of a robust public service network with smart automation.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-2,2,S-4,Alstom Transport,450494.67,Rejected,47:03.4
E-4031,Public Transport System,Energy,Integration of smart technology into traditional infrastructure frameworks.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-3,3,S-1,Cubic Corporation,123261.78,Accepted,47:03.4
E-4031,Public Transport System,Energy,Implementation of high-efficiency systems for long-term sustainability.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-3,3,S-2,Bosch Traffic Systems,422881.52,Accepted,47:03.4
E-4031,Public Transport System,Energy,Integration of smart technology into traditional infrastructure frameworks.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-3,3,S-3,Panasonic Smart Cities,179919.89,Rejected,47:03.4
E-4031,Public Transport System,Energy,Integration of smart technology into traditional infrastructure frameworks.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-3,3,S-4,Schneider Electric Mobility,157080.47,Rejected,47:03.4
E-4031,Public Transport System,Energy,Implementation of AI-based decision-making tools for public services.,Texas,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4031-4,4,S-1,Xerox Transportation,247088.36,Rejected,47:03.4
E-4032,Public Transport System,Public Works,Expansion of digital technology for optimized system performance.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-1,1,S-1,Intel Transportation Solutions,443039.4,Under Review,47:03.4
E-4032,Public Transport System,Public Works,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-1,1,S-2,Kapsch TrafficCom,111849.42,Accepted,47:03.4
E-4032,Public Transport System,Public Works,Optimization of energy consumption through advanced grid management.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-1,1,S-3,Siemens Mobility,395919.44,Rejected,47:03.4
E-4032,Public Transport System,Public Works,Development of a robust public service network with smart automation.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-1,1,S-4,Hitachi Rail,457528.64,Rejected,47:03.4
E-4032,Public Transport System,Public Works,Implementation of high-efficiency systems for long-term sustainability.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-2,2,S-1,Schneider Electric Mobility,256911.06,Under Review,47:03.4
E-4032,Public Transport System,Public Works,Development of a robust public service network with smart automation.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-2,2,S-2,Iteris Inc.,152850.93,Accepted,47:03.4
E-4032,Public Transport System,Public Works,Expansion of digital technology for optimized system performance.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-2,2,S-3,TransCore,324766.02,Under Review,47:03.4
E-4032,Public Transport System,Public Works,Optimization of energy consumption through advanced grid management.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-3,3,S-1,Alstom Transport,136114.52,Accepted,47:03.4
E-4032,Public Transport System,Public Works,Implementation of AI-based decision-making tools for public services.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-3,3,S-2,Qualcomm Connected Mobility,112972.8,Rejected,47:03.4
E-4032,Public Transport System,Public Works,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-4,4,S-1,Qualcomm Connected Mobility,135208.15,Rejected,47:03.4
E-4032,Public Transport System,Public Works,Installation of next-generation monitoring and automation systems.,New York,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4032-5,5,S-1,Siemens Mobility,374285.21,Rejected,47:03.4
E-4033,Healthcare Equipment,Education,Integration of smart technology into traditional infrastructure frameworks.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4033-1,1,S-1,Panasonic Smart Cities,465821.79,Accepted,47:03.4
E-4033,Healthcare Equipment,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4033-1,1,S-2,Iteris Inc.,312474.48,Under Review,47:03.4
E-4033,Healthcare Equipment,Education,Deployment of smart security solutions to enhance operational safety.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4033-2,2,S-1,Siemens Mobility,161188.76,Under Review,47:03.4
E-4033,Healthcare Equipment,Education,Development of a robust public service network with smart automation.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4033-2,2,S-2,TransCore,338206.42,Accepted,47:03.4
E-4033,Healthcare Equipment,Education,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4033-2,2,S-3,Cubic Corporation,54722.55,Accepted,47:03.4
E-4033,Healthcare Equipment,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4033-3,3,S-1,Econolite Group,113766.76,Under Review,47:03.4
E-4033,Healthcare Equipment,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4033-3,3,S-2,Intel Transportation Solutions,289422.29,Rejected,47:03.4
E-4033,Healthcare Equipment,Education,Installation of next-generation monitoring and automation systems.,Florida,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4033-3,3,S-3,Siemens Mobility,445604.35,Under Review,47:03.4
E-4034,Road Construction,Public Works,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4034-1,1,S-1,General Electric,342378.9,Under Review,47:03.4
E-4034,Road Construction,Public Works,Implementation of AI-based decision-making tools for public services.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4034-1,1,S-2,Flir Systems,53622.66,Accepted,47:03.4
E-4034,Road Construction,Public Works,Implementation of high-efficiency systems for long-term sustainability.,Illinois,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4034-1,1,S-3,Alstom Transport,150269.26,Accepted,47:03.4
E-4035,Renewable Energy,Education,Optimization of energy consumption through advanced grid management.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4035-1,1,S-1,Ericsson Intelligent Transport,176519.61,Accepted,47:03.4
E-4035,Renewable Energy,Education,Procurement of state-of-the-art infrastructure equipment for efficiency enhancement.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4035-1,1,S-2,Honeywell Smart Mobility,184514.37,Accepted,47:03.4
E-4035,Renewable Energy,Education,Expansion of digital technology for optimized system performance.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4035-1,1,S-3,Hitachi Rail,458188.17,Under Review,47:03.4
E-4035,Renewable Energy,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4035-2,2,S-1,Xerox Transportation,252043.69,Under Review,47:03.4
E-4035,Renewable Energy,Education,Implementation of AI-based decision-making tools for public services.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4035-2,2,S-2,Panasonic Smart Cities,107621.14,Rejected,47:03.4
E-4035,Renewable Energy,Education,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,Pennsylvania,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4035-2,2,S-3,Honeywell Smart Mobility,397594.09,Under Review,47:03.4
E-4036,Water Supply,Education,Implementation of high-efficiency systems for long-term sustainability.,Ohio,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4036-1,1,S-1,Iteris Inc.,147092.28,Rejected,47:03.4
E-4037,Healthcare Equipment,Energy,Installation of next-generation monitoring and automation systems.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-1,1,S-1,General Electric,229209.58,Under Review,47:03.4
E-4037,Healthcare Equipment,Energy,Deployment of smart security solutions to enhance operational safety.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-2,2,S-1,Siemens Mobility,291689.77,Under Review,47:03.4
E-4037,Healthcare Equipment,Energy,Implementation of AI-based decision-making tools for public services.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-2,2,S-2,Bosch Traffic Systems,146624.71,Rejected,47:03.4
E-4037,Healthcare Equipment,Energy,Development of a robust public service network with smart automation.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-2,2,S-3,Qualcomm Connected Mobility,282144.11,Under Review,47:03.4
E-4037,Healthcare Equipment,Energy,Development of a robust public service network with smart automation.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-2,2,S-4,Hitachi Rail,375060.39,Rejected,47:03.4
E-4037,Healthcare Equipment,Energy,Installation of next-generation monitoring and automation systems.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-3,3,S-1,Honeywell Smart Mobility,234735.93,Rejected,47:03.4
E-4037,Healthcare Equipment,Energy,Implementation of AI-based decision-making tools for public services.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-3,3,S-2,TransCore,394734.1,Rejected,47:03.4
E-4037,Healthcare Equipment,Energy,Deployment of smart security solutions to enhance operational safety.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-3,3,S-3,Hitachi Rail,280234.58,Rejected,47:03.4
E-4037,Healthcare Equipment,Energy,Expansion of digital technology for optimized system performance.,Georgia,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4037-3,3,S-4,Hitachi Rail,106818.37,Accepted,47:03.4
E-4038,Healthcare Equipment,Health,Implementation of AI-based decision-making tools for public services.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-1,1,S-1,Econolite Group,388055.19,Rejected,47:03.4
E-4038,Healthcare Equipment,Health,Integration of smart technology into traditional infrastructure frameworks.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-1,1,S-2,Iteris Inc.,340782.14,Accepted,47:03.4
E-4038,Healthcare Equipment,Health,Development of a robust public service network with smart automation.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-1,1,S-3,Hitachi Rail,129010.86,Accepted,47:03.4
E-4038,Healthcare Equipment,Health,Deployment of smart security solutions to enhance operational safety.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-2,2,S-1,Intel Transportation Solutions,159506.88,Accepted,47:03.4
E-4038,Healthcare Equipment,Health,Integration of smart technology into traditional infrastructure frameworks.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-2,2,S-2,Kapsch TrafficCom,318519.3,Rejected,47:03.4
E-4038,Healthcare Equipment,Health,Upgrading outdated infrastructure with cutting-edge sustainable solutions.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-3,3,S-1,Alstom Transport,116967.55,Under Review,47:03.4
E-4038,Healthcare Equipment,Health,Deployment of smart security solutions to enhance operational safety.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-4,4,S-1,TransCore,361965.43,Rejected,47:03.4
E-4038,Healthcare Equipment,Health,Installation of next-generation monitoring and automation systems.,North Carolina,Infrastructure Enhancement Project,47:03.4,47:03.4,47:03.4,LI-E-4038-4,4,S-2,Flir Systems,367005.33,Rejected,47:03.4
